algorithm,edge_selection,inc_init,onion_init,area,cgal_area,pick_area,poly_to_ch_ratio,time,is_simple,points,points_on_poly,in_file
incremental,2,2a,-1,82117614814,82117614814,-1,0.229902,16.705,1,800,800,stars-0000800
incremental,2,2b,-1,76110490500,76110490500,-1,0.213084,18.276,1,800,800,stars-0000800
incremental,3,1a,-1,250647777828,250647777828,-1,0.701731,13.926,1,800,800,stars-0000800
incremental,3,1b,-1,255223964774,255223964774,-1,0.714543,23.807,1,800,800,stars-0000800
incremental,3,2a,-1,248593074082,248593074082,-1,0.695979,24.577,1,800,800,stars-0000800
incremental,3,2b,-1,255973917714,255973917714,-1,0.716643,63.451,1,800,800,stars-0000800
incremental,1,1a,-1,34933794,34933794,-1,0.416265,10.701,1,800,800,euro-night-0000800
incremental,1,1b,-1,40657100,40657100,-1,0.484463,11.332,1,800,800,euro-night-0000800
incremental,1,2a,-1,34583342,34583342,-1,0.412089,18.791,1,800,800,euro-night-0000800
incremental,1,2b,-1,42483092,42483092,-1,0.506221,20.675,1,800,800,euro-night-0000800
incremental,2,1a,-1,16523130,16523130,-1,0.196887,13.329,1,800,800,euro-night-0000800
incremental,2,1b,-1,16442592,16442592,-1,0.195927,14.568,1,800,800,euro-night-0000800
incremental,2,2a,-1,15734034,15734034,-1,0.187484,34.431,1,800,800,euro-night-0000800
incremental,2,2b,-1,17330234,17330234,-1,0.206504,60.853,1,800,800,euro-night-0000800
incremental,3,1a,-1,62125820,62125820,-1,0.740280,35.357,1,800,800,euro-night-0000800
incremental,3,1b,-1,62929746,62929746,-1,0.749860,23.725,1,800,800,euro-night-0000800
incremental,3,2a,-1,61756496,61756496,-1,0.735879,62.078,1,800,800,euro-night-0000800
incremental,3,2b,-1,61316398,61316398,-1,0.730635,219.314,1,800,800,euro-night-0000800
incremental,1,1a,-1,51391168,51391168,-1,0.412563,21.666,1,800,800,us-night-0000800
incremental,1,1b,-1,48114932,48114932,-1,0.386261,50.327,1,800,800,us-night-0000800
incremental,1,2a,-1,57455892,57455892,-1,0.461250,31.408,1,800,800,us-night-0000800
incremental,1,2b,-1,49571632,49571632,-1,0.397956,30.756,1,800,800,us-night-0000800
incremental,2,1a,-1,17969764,17969764,-1,0.144259,27.057,1,800,800,us-night-0000800
incremental,2,1b,-1,23062324,23062324,-1,0.185142,31.677,1,800,800,us-night-0000800
incremental,2,2a,-1,18046512,18046512,-1,0.144875,38.361,1,800,800,us-night-0000800
incremental,2,2b,-1,20323024,20323024,-1,0.163151,26.415,1,800,800,us-night-0000800
incremental,3,1a,-1,94856406,94856406,-1,0.761497,121.213,1,800,800,us-night-0000800
incremental,3,1b,-1,82737680,82737680,-1,0.664209,56.119,1,800,800,us-night-0000800
incremental,3,2a,-1,96470360,96470360,-1,0.774453,69.234,1,800,800,us-night-0000800
incremental,3,2b,-1,100604246,100604246,-1,0.807640,85.122,1,800,800,us-night-0000800
incremental,1,1a,-1,1091488130,1091488130,-1,0.483462,14.262,1,800,800,uniform-0000800-2
incremental,1,1b,-1,1062856236,1062856236,-1,0.470780,11.523,1,800,800,uniform-0000800-2
incremental,1,2a,-1,1116483112,1116483112,-1,0.494533,9.837,1,800,800,uniform-0000800-2
incremental,1,2b,-1,1113941400,1113941400,-1,0.493407,19.183,1,800,800,uniform-0000800-2
incremental,2,1a,-1,604299762,604299762,-1,0.267667,15.249,1,800,800,uniform-0000800-2
incremental,2,1b,-1,561558368,561558368,-1,0.248736,12.51,1,800,800,uniform-0000800-2
incremental,2,2a,-1,681585302,681585302,-1,0.301900,12.144,1,800,800,uniform-0000800-2
incremental,2,2b,-1,625177232,625177232,-1,0.276915,19.15,1,800,800,uniform-0000800-2
incremental,3,1a,-1,1551997490,1551997490,-1,0.687439,19.521,1,800,800,uniform-0000800-2
incremental,3,1b,-1,1562912928,1562912928,-1,0.692274,16.838,1,800,800,uniform-0000800-2
incremental,3,2a,-1,1593992972,1593992972,-1,0.706040,14.635,1,800,800,uniform-0000800-2
incremental,3,2b,-1,1552531398,1552531398,-1,0.687676,13.954,1,800,800,uniform-0000800-2
incremental,1,1a,-1,42939654,42939654,-1,0.501446,24.893,1,900,900,euro-night-0000900
incremental,1,1b,-1,37193778,37193778,-1,0.434347,20.684,1,900,900,euro-night-0000900
incremental,1,2a,-1,43207580,43207580,-1,0.504575,33.039,1,900,900,euro-night-0000900
incremental,1,2b,-1,40048584,40048584,-1,0.467685,29.103,1,900,900,euro-night-0000900
incremental,2,1a,-1,16358272,16358272,-1,0.191031,18.646,1,900,900,euro-night-0000900
incremental,2,1b,-1,15776572,15776572,-1,0.184238,35.817,1,900,900,euro-night-0000900
incremental,2,2a,-1,15096856,15096856,-1,0.176300,34.055,1,900,900,euro-night-0000900
incremental,2,2b,-1,16350780,16350780,-1,0.190943,36.588,1,900,900,euro-night-0000900
incremental,3,1a,-1,60953536,60953536,-1,0.711811,42.889,1,900,900,euro-night-0000900
incremental,3,1b,-1,61829034,61829034,-1,0.722035,52.823,1,900,900,euro-night-0000900
incremental,3,2a,-1,64388774,64388774,-1,0.751928,104.495,1,900,900,euro-night-0000900
incremental,3,2b,-1,65817278,65817278,-1,0.768610,107.375,1,900,900,euro-night-0000900
incremental,1,1a,-1,1442364742,1442364742,-1,0.504839,22.861,1,900,900,uniform-0000900-1
incremental,1,1b,-1,1474437534,1474437534,-1,0.516065,26.052,1,900,900,uniform-0000900-1
incremental,1,2a,-1,1528317464,1528317464,-1,0.534923,29.718,1,900,900,uniform-0000900-1
incremental,1,2b,-1,1477549232,1477549232,-1,0.517154,26.299,1,900,900,uniform-0000900-1
incremental,2,1a,-1,801514696,801514696,-1,0.280536,12.122,1,900,900,uniform-0000900-1
incremental,2,1b,-1,770028360,770028360,-1,0.269516,15.777,1,900,900,uniform-0000900-1
incremental,2,2a,-1,820022442,820022442,-1,0.287014,13.872,1,900,900,uniform-0000900-1
incremental,2,2b,-1,742131752,742131752,-1,0.259752,28.319,1,900,900,uniform-0000900-1
incremental,3,1a,-1,1919059500,1919059500,-1,0.671686,17.372,1,900,900,uniform-0000900-1
incremental,3,1b,-1,1962939116,1962939116,-1,0.687044,24.102,1,900,900,uniform-0000900-1
incremental,3,2a,-1,2016462600,2016462600,-1,0.705778,21.543,1,900,900,uniform-0000900-1
incremental,3,2b,-1,1977542208,1977542208,-1,0.692155,18.893,1,900,900,uniform-0000900-1
incremental,1,1a,-1,70201694,70201694,-1,0.544767,82.95,1,900,900,us-night-0000900
incremental,1,1b,-1,57856186,57856186,-1,0.448966,223.603,1,900,900,us-night-0000900
incremental,1,2a,-1,55762402,55762402,-1,0.432718,32.377,1,900,900,us-night-0000900
incremental,1,2b,-1,63431342,63431342,-1,0.492229,162.979,1,900,900,us-night-0000900
incremental,2,1a,-1,19113068,19113068,-1,0.148318,35.786,1,900,900,us-night-0000900
incremental,2,1b,-1,16522026,16522026,-1,0.128211,32.718,1,900,900,us-night-0000900
incremental,2,2a,-1,18834270,18834270,-1,0.146155,30.499,1,900,900,us-night-0000900
incremental,2,2b,-1,18721834,18721834,-1,0.145282,45.783,1,900,900,us-night-0000900
incremental,3,1a,-1,98629430,98629430,-1,0.765368,132.603,1,900,900,us-night-0000900
incremental,3,1b,-1,89120904,89120904,-1,0.691581,170.316,1,900,900,us-night-0000900
incremental,3,2a,-1,99614286,99614286,-1,0.773010,55.923,1,900,900,us-night-0000900
incremental,3,2b,-1,104273584,104273584,-1,0.809166,426.372,1,900,900,us-night-0000900
incremental,1,1a,-1,169793481608,169793481608,-1,0.482877,29.369,1,900,900,stars-0000900
incremental,1,1b,-1,162688470798,162688470798,-1,0.462671,21.825,1,900,900,stars-0000900
incremental,1,2a,-1,179798175278,179798175278,-1,0.511330,26.702,1,900,900,stars-0000900
incremental,1,2b,-1,164730074932,164730074932,-1,0.468477,20.152,1,900,900,stars-0000900
incremental,2,1a,-1,72341610020,72341610020,-1,0.205733,21.078,1,900,900,stars-0000900
incremental,2,1b,-1,70520836914,70520836914,-1,0.200555,34.507,1,900,900,stars-0000900
incremental,2,2a,-1,77377112676,77377112676,-1,0.220053,20.883,1,900,900,stars-0000900
incremental,2,2b,-1,72749208322,72749208322,-1,0.206892,23.147,1,900,900,stars-0000900
incremental,3,1a,-1,241145820170,241145820170,-1,0.685797,22.035,1,900,900,stars-0000900
incremental,3,1b,-1,244654433150,244654433150,-1,0.695775,34.189,1,900,900,stars-0000900
incremental,3,2a,-1,246211681876,246211681876,-1,0.700203,28.663,1,900,900,stars-0000900
incremental,3,2b,-1,243369515318,243369515318,-1,0.692121,45.651,1,900,900,stars-0000900
incremental,1,1a,-1,1532576466,1532576466,-1,0.536021,21.585,1,900,900,uniform-0000900-2
incremental,1,1b,-1,1491116900,1491116900,-1,0.521521,18.087,1,900,900,uniform-0000900-2
incremental,1,2a,-1,1492709874,1492709874,-1,0.522078,18.562,1,900,900,uniform-0000900-2
incremental,1,2b,-1,1521794106,1521794106,-1,0.532250,32.95,1,900,900,uniform-0000900-2
incremental,2,1a,-1,778138928,778138928,-1,0.272156,15.257,1,900,900,uniform-0000900-2
incremental,2,1b,-1,871875338,871875338,-1,0.304940,13.846,1,900,900,uniform-0000900-2
incremental,2,2a,-1,851464960,851464960,-1,0.297801,14.654,1,900,900,uniform-0000900-2
incremental,2,2b,-1,802103046,802103046,-1,0.280537,94.319,1,900,900,uniform-0000900-2
incremental,3,1a,-1,1988550936,1988550936,-1,0.695499,14.892,1,900,900,uniform-0000900-2
incremental,3,1b,-1,1968386900,1968386900,-1,0.688447,16.838,1,900,900,uniform-0000900-2
incremental,3,2a,-1,2020364806,2020364806,-1,0.706626,26.229,1,900,900,uniform-0000900-2
incremental,3,2b,-1,1991913950,1991913950,-1,0.696676,24.388,1,900,900,uniform-0000900-2
incremental,1,1a,-1,128378346,128378346,-1,0.427176,13.662,1,900,900,paris-0000900
incremental,1,1b,-1,139085662,139085662,-1,0.462804,22.881,1,900,900,paris-0000900
incremental,1,2a,-1,150209334,150209334,-1,0.499818,23.253,1,900,900,paris-0000900
incremental,1,2b,-1,152617706,152617706,-1,0.507832,20.55,1,900,900,paris-0000900
incremental,2,1a,-1,65618992,65618992,-1,0.218346,16.717,1,900,900,paris-0000900
incremental,2,1b,-1,70853520,70853520,-1,0.235763,13.15,1,900,900,paris-0000900
incremental,2,2a,-1,69590198,69590198,-1,0.231560,16.281,1,900,900,paris-0000900
incremental,2,2b,-1,70957660,70957660,-1,0.236110,40.301,1,900,900,paris-0000900
incremental,3,1a,-1,208227460,208227460,-1,0.692872,26.708,1,900,900,paris-0000900
incremental,3,1b,-1,207190360,207190360,-1,0.689421,17.511,1,900,900,paris-0000900
incremental,3,2a,-1,222294882,222294882,-1,0.739681,23.636,1,900,900,paris-0000900
incremental,3,2b,-1,207908874,207908874,-1,0.691812,23.508,1,900,900,paris-0000900
incremental,1,1a,-1,1820038426,1820038426,-1,0.511576,18.078,1,1000,1000,uniform-0001000-2
incremental,1,1b,-1,1732200726,1732200726,-1,0.486886,18.218,1,1000,1000,uniform-0001000-2
incremental,1,2a,-1,1859955470,1859955470,-1,0.522795,21.389,1,1000,1000,uniform-0001000-2
incremental,1,2b,-1,1859947340,1859947340,-1,0.522793,19.283,1,1000,1000,uniform-0001000-2
incremental,2,1a,-1,950209596,950209596,-1,0.267084,18.236,1,1000,1000,uniform-0001000-2
incremental,2,1b,-1,941436544,941436544,-1,0.264619,15.298,1,1000,1000,uniform-0001000-2
incremental,2,2a,-1,974775134,974775134,-1,0.273989,18.944,1,1000,1000,uniform-0001000-2
incremental,2,2b,-1,1015058520,1015058520,-1,0.285312,17.727,1,1000,1000,uniform-0001000-2
incremental,3,1a,-1,2443066814,2443066814,-1,0.686696,19.355,1,1000,1000,uniform-0001000-2
incremental,3,1b,-1,2432779158,2432779158,-1,0.683804,21.056,1,1000,1000,uniform-0001000-2
incremental,3,2a,-1,2469892872,2469892872,-1,0.694236,28.207,1,1000,1000,uniform-0001000-2
incremental,3,2b,-1,2497608050,2497608050,-1,0.702027,24.904,1,1000,1000,uniform-0001000-2
incremental,1,1a,-1,43091988,43091988,-1,0.499681,26.071,1,1000,1000,euro-night-0001000
incremental,1,1b,-1,37494436,37494436,-1,0.434774,25.602,1,1000,1000,euro-night-0001000
incremental,1,2a,-1,38466438,38466438,-1,0.446045,34.145,1,1000,1000,euro-night-0001000
incremental,1,2b,-1,33921468,33921468,-1,0.393343,21.937,1,1000,1000,euro-night-0001000
incremental,2,1a,-1,15917978,15917978,-1,0.184580,23.714,1,1000,1000,euro-night-0001000
incremental,2,1b,-1,15826090,15826090,-1,0.183514,39.637,1,1000,1000,euro-night-0001000
incremental,2,2a,-1,16643214,16643214,-1,0.192989,43.432,1,1000,1000,euro-night-0001000
incremental,2,2b,-1,16903484,16903484,-1,0.196008,41.771,1,1000,1000,euro-night-0001000
incremental,3,1a,-1,60065658,60065658,-1,0.696503,44.877,1,1000,1000,euro-night-0001000
incremental,3,1b,-1,66425918,66425918,-1,0.770254,178.581,1,1000,1000,euro-night-0001000
incremental,3,2a,-1,61141168,61141168,-1,0.708974,55.653,1,1000,1000,euro-night-0001000
incremental,3,2b,-1,61438120,61438120,-1,0.712417,183.019,1,1000,1000,euro-night-0001000
incremental,1,1a,-1,134343722,134343722,-1,0.447712,32.662,1,1000,1000,paris-0001000
incremental,1,1b,-1,129032596,129032596,-1,0.430013,19.211,1,1000,1000,paris-0001000
incremental,1,2a,-1,143829764,143829764,-1,0.479325,24.142,1,1000,1000,paris-0001000
incremental,1,2b,-1,139478250,139478250,-1,0.464824,56.998,1,1000,1000,paris-0001000
incremental,2,1a,-1,64299562,64299562,-1,0.214284,17.735,1,1000,1000,paris-0001000
incremental,2,1b,-1,62170880,62170880,-1,0.207190,14.441,1,1000,1000,paris-0001000
incremental,2,2a,-1,68505884,68505884,-1,0.228302,31.229,1,1000,1000,paris-0001000
incremental,2,2b,-1,75486704,75486704,-1,0.251566,29.313,1,1000,1000,paris-0001000
incremental,3,1a,-1,207221980,207221980,-1,0.690586,76.796,1,1000,1000,paris-0001000
incremental,3,1b,-1,211032546,211032546,-1,0.703285,32.748,1,1000,1000,paris-0001000
incremental,3,2a,-1,213890546,213890546,-1,0.712809,35.343,1,1000,1000,paris-0001000
incremental,3,2b,-1,208762974,208762974,-1,0.695721,79.171,1,1000,1000,paris-0001000
incremental,1,1a,-1,1751846844,1751846844,-1,0.496308,15.794,1,1000,1000,uniform-0001000-1
incremental,1,1b,-1,1771396870,1771396870,-1,0.501847,23.738,1,1000,1000,uniform-0001000-1
incremental,1,2a,-1,1791756264,1791756264,-1,0.507615,24.675,1,1000,1000,uniform-0001000-1
incremental,1,2b,-1,1786714692,1786714692,-1,0.506186,24.77,1,1000,1000,uniform-0001000-1
incremental,2,1a,-1,988978018,988978018,-1,0.280183,15.246,1,1000,1000,uniform-0001000-1
incremental,2,1b,-1,1005083284,1005083284,-1,0.284746,14.285,1,1000,1000,uniform-0001000-1
incremental,2,2a,-1,977976754,977976754,-1,0.277066,33.995,1,1000,1000,uniform-0001000-1
incremental,2,2b,-1,1055091426,1055091426,-1,0.298913,18.557,1,1000,1000,uniform-0001000-1
incremental,3,1a,-1,2375113266,2375113266,-1,0.672883,23.906,1,1000,1000,uniform-0001000-1
incremental,3,1b,-1,2394358678,2394358678,-1,0.678335,20.439,1,1000,1000,uniform-0001000-1
incremental,3,2a,-1,2430108776,2430108776,-1,0.688464,31.491,1,1000,1000,uniform-0001000-1
incremental,3,2b,-1,2441838648,2441838648,-1,0.691787,45.839,1,1000,1000,uniform-0001000-1
incremental,1,1a,-1,131045008,131045008,-1,0.469150,25.039,1,1000,1000,skylake-0001000
incremental,1,1b,-1,140050814,140050814,-1,0.501391,28.477,1,1000,1000,skylake-0001000
incremental,1,2a,-1,147078522,147078522,-1,0.526551,26.102,1,1000,1000,skylake-0001000
incremental,1,2b,-1,150768088,150768088,-1,0.539760,26.293,1,1000,1000,skylake-0001000
incremental,2,1a,-1,73732984,73732984,-1,0.263969,15.063,1,1000,1000,skylake-0001000
incremental,2,1b,-1,72396892,72396892,-1,0.259186,22.146,1,1000,1000,skylake-0001000
incremental,2,2a,-1,80950924,80950924,-1,0.289810,17.956,1,1000,1000,skylake-0001000
incremental,2,2b,-1,84349130,84349130,-1,0.301976,19.212,1,1000,1000,skylake-0001000
incremental,3,1a,-1,197470408,197470408,-1,0.706957,30.885,1,1000,1000,skylake-0001000
incremental,3,1b,-1,192189630,192189630,-1,0.688052,21.451,1,1000,1000,skylake-0001000
incremental,3,2a,-1,195101334,195101334,-1,0.698476,27.35,1,1000,1000,skylake-0001000
incremental,3,2b,-1,194620534,194620534,-1,0.696755,28.195,1,1000,1000,skylake-0001000
incremental,1,1a,-1,50746544,50746544,-1,0.409333,31.111,1,1000,1000,us-night-0001000
incremental,1,1b,-1,59226240,59226240,-1,0.477732,31.943,1,1000,1000,us-night-0001000
incremental,1,2a,-1,62868896,62868896,-1,0.507114,28.716,1,1000,1000,us-night-0001000
incremental,1,2b,-1,64069168,64069168,-1,0.516796,36.857,1,1000,1000,us-night-0001000
incremental,2,1a,-1,23550526,23550526,-1,0.189964,35.202,1,1000,1000,us-night-0001000
incremental,2,1b,-1,16653056,16653056,-1,0.134327,35.281,1,1000,1000,us-night-0001000
incremental,2,2a,-1,18877776,18877776,-1,0.152272,60.393,1,1000,1000,us-night-0001000
incremental,2,2b,-1,22362024,22362024,-1,0.180377,33.741,1,1000,1000,us-night-0001000
incremental,3,1a,-1,90469748,90469748,-1,0.729749,137.189,1,1000,1000,us-night-0001000
incremental,3,1b,-1,88734580,88734580,-1,0.715753,293.27,1,1000,1000,us-night-0001000
incremental,3,2a,-1,92140668,92140668,-1,0.743227,104.524,1,1000,1000,us-night-0001000
incremental,3,2b,-1,99675444,99675444,-1,0.804004,51.931,1,1000,1000,us-night-0001000
convex_hull,1,-1,-1,102678,102678,-1,0.613442,0.028,1,10,10,uniform-0000010-1
convex_hull,2,-1,-1,141402,141402,-1,0.844796,0.024,1,10,10,uniform-0000010-1
convex_hull,3,-1,-1,79620,79620,-1,0.475684,0.026,1,10,10,uniform-0000010-1
convex_hull,1,-1,-1,52278470,52278470,-1,0.487579,0.034,1,10,10,london-0000010
convex_hull,2,-1,-1,79100740,79100740,-1,0.737739,0.028,1,10,10,london-0000010
convex_hull,3,-1,-1,38222346,38222346,-1,0.356483,0.025,1,10,10,london-0000010
convex_hull,1,-1,-1,20372660,20372660,-1,0.638514,0.027,1,10,10,euro-night-0000010
convex_hull,2,-1,-1,27562858,27562858,-1,0.863867,0.025,1,10,10,euro-night-0000010
convex_hull,3,-1,-1,14520670,14520670,-1,0.455102,0.026,1,10,10,euro-night-0000010
convex_hull,1,-1,-1,7313802,7313802,-1,0.503016,0.036,1,10,10,us-night-0000010
convex_hull,2,-1,-1,11945392,11945392,-1,0.821560,0.028,1,10,10,us-night-0000010
convex_hull,3,-1,-1,7566060,7566060,-1,0.520365,0.028,1,10,10,us-night-0000010
convex_hull,1,-1,-1,136050,136050,-1,0.871222,0.027,1,10,10,uniform-0000010-2
convex_hull,2,-1,-1,147176,147176,-1,0.942469,0.022,1,10,10,uniform-0000010-2
convex_hull,3,-1,-1,51568,51568,-1,0.330225,0.027,1,10,10,uniform-0000010-2
convex_hull,1,-1,-1,107672656514,107672656514,-1,0.775632,0.035,1,10,10,stars-0000010
convex_hull,2,-1,-1,123644248812,123644248812,-1,0.890685,0.029,1,10,10,stars-0000010
convex_hull,3,-1,-1,66493737584,66493737584,-1,0.478995,0.024,1,10,10,stars-0000010
convex_hull,1,-1,-1,91896438,91896438,-1,0.677429,0.056,1,15,15,london-0000015
convex_hull,2,-1,-1,126185740,126185740,-1,0.930198,0.069,1,15,15,london-0000015
convex_hull,3,-1,-1,32741018,32741018,-1,0.241355,0.045,1,15,15,london-0000015
convex_hull,1,-1,-1,22173336,22173336,-1,0.529765,0.053,1,15,15,euro-night-0000015
convex_hull,2,-1,-1,35964762,35964762,-1,0.859270,0.046,1,15,15,euro-night-0000015
convex_hull,3,-1,-1,10300556,10300556,-1,0.246101,0.064,1,15,15,euro-night-0000015
convex_hull,1,-1,-1,41332626,41332626,-1,0.591276,0.056,1,15,15,us-night-0000015
convex_hull,2,-1,-1,55663326,55663326,-1,0.796281,0.044,1,15,15,us-night-0000015
convex_hull,3,-1,-1,31219756,31219756,-1,0.446608,0.046,1,15,15,us-night-0000015
convex_hull,1,-1,-1,311832,311832,-1,0.735703,0.059,1,15,15,uniform-0000015-1
convex_hull,2,-1,-1,351560,351560,-1,0.829433,0.042,1,15,15,uniform-0000015-1
convex_hull,3,-1,-1,168142,168142,-1,0.396696,0.042,1,15,15,uniform-0000015-1
convex_hull,1,-1,-1,93626323288,93626323288,-1,0.615659,0.056,1,15,15,stars-0000015
convex_hull,2,-1,-1,132826253306,132826253306,-1,0.873426,0.071,1,15,15,stars-0000015
convex_hull,3,-1,-1,73628399198,73628399198,-1,0.484159,0.047,1,15,15,stars-0000015
convex_hull,1,-1,-1,250178,250178,-1,0.603528,0.054,1,15,15,uniform-0000015-2
convex_hull,2,-1,-1,361110,361110,-1,0.871140,0.057,1,15,15,uniform-0000015-2
convex_hull,3,-1,-1,145440,145440,-1,0.350859,0.043,1,15,15,uniform-0000015-2
convex_hull,1,-1,-1,137778094,137778094,-1,0.617380,0.152,1,20,20,london-0000020
convex_hull,2,-1,-1,191908938,191908938,-1,0.859938,0.099,1,20,20,london-0000020
convex_hull,3,-1,-1,83630528,83630528,-1,0.374746,0.068,1,20,20,london-0000020
convex_hull,1,-1,-1,156800919878,156800919878,-1,0.684856,0.144,1,20,20,stars-0000020
convex_hull,2,-1,-1,212747186198,212747186198,-1,0.929211,0.071,1,20,20,stars-0000020
convex_hull,3,-1,-1,86676975990,86676975990,-1,0.378577,0.148,1,20,20,stars-0000020
convex_hull,1,-1,-1,538434,538434,-1,0.610756,0.098,1,20,20,uniform-0000020-1
convex_hull,2,-1,-1,709550,709550,-1,0.804856,0.086,1,20,20,uniform-0000020-1
